Name,Title,Practice affiliation,Address,Phone,Website,Email,YELP Profile
"Mercy Medical Group - Natomas, Primary and Specialty Care",,,"4400 Duckhorn Dr Ste 100 Sacramento, CA 95834",(916) 885-5464,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Flocations.dignityhealth.org%2Fmercy-medical-group-natomas-primary-and-specialty-care%3Futm_source%3DLocalSearch%26utm_medium%3DFacility%26utm_campaign%3DLisa%26utm_term%3DMercyMedicalGroup-Natomas%2CPrimaryandSpecialtyCare&cachebuster=1647084378&website_link_type=website&src_bizid=7v9xtYvGT_eLrex25YIoTA&s=6de13d7becb8031eb129ea41e4feebb38d361799dfa91a187e786f0af38634b7,,https://www.yelp.com/biz/mercy-medical-group-natomas-primary-and-specialty-care-sacramento?osq=Pediatrician
West Sacramento Pediatric Medical Group,,,"1035 Jefferson Blvd Ste 1 West Sacramento, CA 95691",(916) 371-3787,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fcapitalpeds.com%2Fwest-sacramento-pediatrics%2F&cachebuster=1647084387&website_link_type=website&src_bizid=k0HiW7EyjvQDdnwHxesNTQ&s=e247f2332bf140216d7e8dd188fa08facc7698929eca5c168df56102c9ce90b3,,https://www.yelp.com/biz/west-sacramento-pediatric-medical-group-west-sacramento-3?osq=Pediatrician
West Sacramento Pediatric Group,,,"2101 Stone Blvd Ste 100 West Sacramento, CA 95691",(916) 371-3787,N/a,,https://www.yelp.com/biz/west-sacramento-pediatric-group-west-sacramento?osq=Pediatrician
San Lucas Pediatric Clinic,,,"4100 E Commerce Way Sacramento, CA 95834",(916) 575-9090,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.sanlucaspeds.com%2F&cachebuster=1647084392&website_link_type=website&src_bizid=woF804c1RcGnPDy1aH-VgA&s=35daa45518f36730f922dae59be5f415466c4ae64f39ddb79103e596a0a48d95,,https://www.yelp.com/biz/san-lucas-pediatric-clinic-sacramento?osq=Pediatrician
Natomas Family Practice,,,"2410 Del Paso Rd Sacramento, CA 95834",(916) 928-0856,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.natomasfamilypractice.com%2F&cachebuster=1647084394&website_link_type=website&src_bizid=St_AZ6BsBqoKwFB4cH43-Q&s=3a1e24ecc78d3e620d14bfa24a121a18a871f29ea08a43d349340f3b7de77074,,https://www.yelp.com/biz/natomas-family-practice-sacramento-2?osq=Pediatrician
"Kimberly R. Hart, DO",,,"6555 Coyle Ave Ste 290 Carmichael, CA 95608",(916) 536-3520,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.dignityhealth.org%2Fsacramento%2Fmedical-group%2Fmercy-medical-group%2Fservices%2Fpediatrics&cachebuster=1647084400&website_link_type=website&src_bizid=pay07-fJnJGXC32ekFl49Q&s=8e098db0ec568c78e5b51d80a8f24f05279c3e538c09dbdb441c4c4067f6ed0d,,https://www.yelp.com/biz/kimberly-r-hart-do-carmichael?osq=Pediatrician
Manzanita Medical Clinic,,,"5810 Jameson Ct Ste 1 Carmichael, CA 95608",(916) 979-0621,N/a,,https://www.yelp.com/biz/manzanita-medical-clinic-carmichael?osq=Pediatrician
"Yinka K Davies, MD",,,"5767 Greenback Ln Ste 200 Sacramento, CA 95841",(916) 332-1244,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.sacpedsgi.com%2Findex.html&cachebuster=1647084410&website_link_type=website&src_bizid=Z3DXUV2p9NgnSISiPmDQQQ&s=f234f32e9781df74ac0eaa7533851d611dcf240b1e6f3c21b03a9541a8fcc722,,https://www.yelp.com/biz/yinka-k-davies-md-sacramento?osq=Pediatrician
Roseville Pediatric Medical Group,,,"902 Cirby Way Roseville, CA 95661",(916) 789-1798,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.capitalpeds.com&cachebuster=1647084412&website_link_type=website&src_bizid=bvC7LuMfxEI55je6GDCJPA&s=f2ae6cd6250de8386a10036b371cf0d595665d44c1043422cc56b2af1935b72a,,https://www.yelp.com/biz/roseville-pediatric-medical-group-roseville?osq=Pediatrician
Carmichael Pediatrics,,,"5841 Jameson Ct Carmichael, CA 95608",(916) 485-9800,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.capitalpeds.com&cachebuster=1647084414&website_link_type=website&src_bizid=h0toWmxbiN5mcCdsmyn4HQ&s=7a18136840be486aa45f58186bce8cbdbb55a2fa62050f0ebbd3a109dfdb6501,,https://www.yelp.com/biz/carmichael-pediatrics-carmichael?osq=Pediatrician
Cohan Matthew MD,,,"6620 Coyle Ave Ste 301 Carmichael, CA 95608",(916) 965-6560,N/a,,https://www.yelp.com/biz/cohan-matthew-md-carmichael?osq=Pediatrician
"Sunnie Skiles, MD - Proyouth Pediatric Health & Wellness",,,"6815 Five Star Blvd Ste 100 Rocklin, CA 95677",(916) 626-3060,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fproyouth.net%2F&cachebuster=1647084421&website_link_type=website&src_bizid=LC4_Jz3kWygnejMIHmd_1g&s=d10ae93a884db252649c3c14fae45711506a181f0d11f88a4a87f07b4fddee8b,,https://www.yelp.com/biz/sunnie-skiles-md-proyouth-pediatric-health-and-wellness-rocklin?osq=Pediatrician
"Danton Kono, MD",,,"7115 Greenback Ln Fl 3 Mercy Medical Group Citrus Heights, CA 95621",(916) 536-3520,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.dignityhealth.org%2Fourdoctors%2F1760583041-Danton-Kono%3Futm_source%3DLocalSearch%26utm_medium%3DPhysician%26utm_campaign%3DMercyMedicalGroup%26utm_term%3DDanton-Kono-1760583041a&cachebuster=1647084425&website_link_type=website&src_bizid=GTpdwUyOOfcrMch8DeSeFQ&s=99b3343103e015200ae2d10ad607dd5fd4b739b40bb14ac526d147a5c917f1d2,,https://www.yelp.com/biz/danton-kono-md-citrus-heights?osq=Pediatrician
"Gregrey Cohen, MD",,,"7115 Greenback Ln Fl 3 Mercy Medical Group Citrus Heights, CA 95621",(916) 536-3520,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.dignityhealth.org%2Fourdoctors%2F1639258023-Gregrey-Cohen%3Futm_source%3DLocalSearch%26utm_medium%3DPhysician%26utm_campaign%3DMercyMedicalGroup%26utm_term%3DGregrey-Cohen-1639258023a&cachebuster=1647084427&website_link_type=website&src_bizid=y976Dmyi9I7hynYcmiqpaA&s=830542847d696c79b009cf943e6b8d348d0496725f893c42196bcffdd9f54733,,https://www.yelp.com/biz/gregrey-cohen-md-citrus-heights?osq=Pediatrician
"Avala Lakshmi, MD",,,"5959 Greenback Lane Ste 210 Citrus Heights, CA 95621",(916) 722-4791,N/a,,https://www.yelp.com/biz/avala-lakshmi-md-citrus-heights-3?osq=Pediatrician
"Michelle Mattison-Kelly, MD",,,"6555 Coyle Ave Ste 290 Carmichael, CA 95608",(916) 536-3520,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fdhmf.org%2Fmercymedicalgroup&cachebuster=1647084431&website_link_type=website&src_bizid=EtxN6ConQNrgWRK-mdeENA&s=299eac822d35f02cf8dc9c7abfcb9d89c4a7f27c0654a88dfaaf72bf60f6bb15,,https://www.yelp.com/biz/michelle-mattison-kelly-md-carmichael-2?osq=Pediatrician
Avala Pediatrics,,,"6341 Auburn Blvd Ste A Citrus Heights, CA 95621",(916) 722-4791,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.avalapediatrics.com&cachebuster=1647084435&website_link_type=website&src_bizid=FLPHoNoUuPFpwke6cbJBcw&s=2ad8a67ed074f2161684e43bab11b6168ddf21a7fc2dbe42284aed221099b02f,,https://www.yelp.com/biz/avala-pediatrics-citrus-heights-2?osq=Pediatrician
"Tetyana Kovalenko, MD",,,"3000 Q St Fl 2 Mercy Medical Group Sacramento, CA 95816",(916) 733-3305,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.dignityhealth.org%2Fourdoctors%2F1174705719-Tetyana-Kovalenko%3Futm_source%3DLocalSearch%26utm_medium%3DPhysician%26utm_campaign%3DMercyMedicalGroup%26utm_term%3DTetyana-Kovalenko-1174705719a&cachebuster=1647084445&website_link_type=website&src_bizid=mmQoi2XqvmgjzClslWrTCg&s=4501f8d355d142c4b15c6433dc7b6c05e74ebf2297c278ad605fe426fb8836fe,,https://www.yelp.com/biz/tetyana-kovalenko-md-sacramento?osq=Pediatrician
"Richard A Gould, MD",,,"650 Howe Ave Ste 100 Sacramento, CA 95825",(916) 924-9337,N/a,,https://www.yelp.com/biz/richard-a-gould-md-sacramento?osq=Pediatrician
"Sean Nealon, MD",,,"4400 Duckhorn Dr Ste 100 Sacramento, CA 95834",(916) 575-8000,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.dignityhealth.org%2Fourdoctors%2F1306925797-Sean-Nealon%3Futm_source%3DLocalSearch%26utm_medium%3DPhysician%26utm_campaign%3DMercyMedicalGroup%26utm_term%3DSean-Nealon-1306925797a&cachebuster=1647084449&website_link_type=website&src_bizid=T-e2wiMwn9J5cuC3Tt-HSA&s=7b0cdc864d2bc505d58a83f0243372a0d99bbf5f2af4c8d828c9a69b38a944dc,,https://www.yelp.com/biz/sean-nealon-md-sacramento?osq=Pediatrician
Center For Living Health,,,"800 Howe Ave Ste 370 Sacramento, CA 95825",(916) 803-7040,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.centerforlivinghealth.com&cachebuster=1647084457&website_link_type=website&src_bizid=gcvHE6M5we7xuj4eH619ig&s=be36fe5a7dad6249a9151b1e7a2d77b5408fda2dac21f3359a9887d3f002daab,,https://www.yelp.com/biz/center-for-living-health-sacramento?osq=Pediatrician
"Anita Jain, MD",,,"2521 Stockton Blvd Ste 4100 Sacramento, CA 95817",(916) 734-5846,N/a,,https://www.yelp.com/biz/anita-jain-md-sacramento?osq=Pediatrician
American River Pediatric & Adolescent Medicine,,,"755 University Ave Sacramento, CA 95825",(916) 924-8754,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.americanriverpediatrics.com&cachebuster=1647084463&website_link_type=website&src_bizid=aadY8LDPDgRrdlDputlP2A&s=be88030150a36e4cc8745ff31aa19f39ee0b86bde5db622c54c84b1bd774e592,,https://www.yelp.com/biz/american-river-pediatric-and-adolescent-medicine-sacramento?osq=Pediatrician
"Charles R McCormick, MD, FAAP",,,"1240 W Robinhood Dr Ste G Stockton, CA 95207",(209) 472-1470,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.bigbirdmd.com&cachebuster=1647084470&website_link_type=website&src_bizid=3Rh0sMFNSn44a8pCJdzMWg&s=1590cc3aa3a8364a120ff8d1d1bf46f058fdc085a4e49ff60cfcb340cf17b058,,https://www.yelp.com/biz/charles-r-mccormick-md-faap-stockton?osq=Pediatrician
Pediatric Medical Associates of Sacramento,,,"650 Howe Ave Sacramento, CA 95825",(916) 924-9337,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.kiddoc.com%2F&cachebuster=1647084472&website_link_type=website&src_bizid=Xw5NTRBH-HXoGBffC_q-Ig&s=8d9a0fba8fe9f4f107461da3c2c16082d915e38f14bb838715ceedcddddc884c,,https://www.yelp.com/biz/pediatric-medical-associates-of-sacramento-sacramento-2?osq=Pediatrician
Elk Grove Pediatrics,,,"9727 Elk Grove Florin Rd Ste 250 Elk Grove, CA 95823",(916) 686-5003,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Felkgrovepediatricsinc.com%2F&cachebuster=1647084475&website_link_type=website&src_bizid=PjS7TXmebk2yeQJRYhhBjg&s=f83c2e5a384ab6411e0992992c42a658ac29196923d9e95bbbd1ae090e54fb7e,,https://www.yelp.com/biz/elk-grove-pediatrics-elk-grove?osq=Pediatrician
Bayside Pediatrics - Stanford Childrens Health Brentwood,,,"100 Cortona Way Ste 230 Brentwood, CA 94513",(925) 755-8500,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.stanfordchildrens.org%2Fen%2Flocation%2Fbayside-medical-group-brentwood&cachebuster=1647084477&website_link_type=website&src_bizid=HpEwrDyqtzphT_f9tzVw8A&s=963478991c4fae05116be6767bfbd51e23180efde5b69f48b4c56da1bc4cce54,,https://www.yelp.com/biz/bayside-pediatrics-stanford-childrens-health-brentwood-brentwood-4?osq=Pediatrician
"Daniel E McCrimons, MD",,,"5030 J St Ste 301 Sacramento, CA 95819",(916) 451-8430,N/a,,https://www.yelp.com/biz/daniel-e-mccrimons-md-sacramento?osq=Pediatrician
Pediatric Medical Center of Sacramento,,,"9291 Laguna Springs Dr Ste A Elk Grove, CA 95758",(916) 714-9777,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.sacramentovalleypediatric.com&cachebuster=1647084481&website_link_type=website&src_bizid=oCkekhDCzG9HalZeXaekjQ&s=06b61577d3bf3209a43b4b60db896700d58a6c6b71078bc4db01d03e6752f62a,,https://www.yelp.com/biz/pediatric-medical-center-of-sacramento-elk-grove?osq=Pediatrician
"George Picetti III, MD",,,"Sutter Medical Foundation 1625 Stockton Blvd. Suite 106 Sacramento, CA 95816",(916) 262-9002,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-beth-ward%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsmf-yelp-doctors&cachebuster=1647084485&website_link_type=website&src_bizid=X1iR1Jw1XodPmTWlj77aGg&s=f452d1cb787f2c9ee190b770b4987b4b9f551035203727253741190fe6a0ce20,,https://www.yelp.com/biz/george-picetti-iii-md-sacramento?osq=Pediatrician
Tetteh Pediatric Health,,,"7248 S Land Park Dr Ste 118 Sacramento, CA 95831",(916) 538-6118,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.tettehpediatrichealth.com&cachebuster=1647084487&website_link_type=website&src_bizid=jO-PcIRCPKh167St8D6OQw&s=ff7522680ab3b3304b6060847aef11e38d701e4d9cc49c64b9d3c59d13075eb9,,https://www.yelp.com/biz/tetteh-pediatric-health-sacramento?osq=Pediatrician
"Andrew Katz, MD",,,"8220 Wymark Dr Ste 200 Elk Grove, CA 95757",(916) 667-0600,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.dignityhealth.org%2Fourdoctors%2F1932131257-Andrew-Katz%3Futm_source%3DLocalSearch%26utm_medium%3DPhysician%26utm_campaign%3DMercyMedicalGroup%26utm_term%3DAndrew-Katz-1932131257a&cachebuster=1647084489&website_link_type=website&src_bizid=z38n3jsZARy1zHx9WXUmLg&s=e6c7290ae0a3bcdf4be3b69362607db3bfe3c27e66ed7a27519c7b2a22cd0efb,,https://www.yelp.com/biz/andrew-katz-md-elk-grove?osq=Pediatrician
"Rebecca Lee, MD",,,"8220 Wymark Dr Ste 200 Mercy Medical Group Elk Grove, CA 95757",(916) 667-0600,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.dignityhealth.org%2Fourdoctors%2F1275824583-Rebecca-Lee&cachebuster=1647084493&website_link_type=website&src_bizid=75mJxBqpTZRVgzvs68TI1A&s=c446d358c054e81fe33c23e0240969bc2fa282b4377870f46cd0447894ecbebb,,https://www.yelp.com/biz/rebecca-lee-md-elk-grove-2?osq=Pediatrician
Golden State Urology,,,"8715 Center Pkwy Sacramento, CA 95823",,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fvisit.goldenstateurology.com&cachebuster=1647084500&website_link_type=website&src_bizid=OBSoZfE4T71uOXxva-GT0A&s=ab37ea38b7bafdf5707902f87aa2b0586a274708a5de6ff84624442a7a4ed2c1,,https://www.yelp.com/adredir?ad_business_id=OBSoZfE4T71uOXxva-GT0A&campaign_id=gcdQEjR0JsQveg5oRHX3kQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgolden-state-urology-sacramento&request_id=b12230b9f2d41046&signature=ff50da84edf13d9ba0e76ff793e2b628454e5b3608409f594f82a018ca1acf2c&slot=1
Balanced Medical Solutions,,,"27206 St Rose Medical Office Bldg Calaroga Ave Ste 201 Hayward, CA 94545",(510) 679-3300,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.balancedmedicalsolutions.com&cachebuster=1647084506&website_link_type=website&src_bizid=ZMdOCeGnTZFUhilW-J23uw&s=143b225e9056035a1a7fb879abaa983997c24ef8dfd95ae8f8bcefef8697833b,,https://www.yelp.com/adredir?ad_business_id=ZMdOCeGnTZFUhilW-J23uw&campaign_id=3MBvM6ajyG4Lb7y4cn1okQ&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbalanced-medical-solutions-hayward&request_id=327b2e3f60fda6d8&signature=edd69370178f291e35dc413a43acab77c0e7d31fe1b544f7af53df4c36d39d62&slot=0
"Meera Nunna, MD",,Sutter Medical Foundation ,"1625 Stockton Blvd. Suite 106 Sacramento, CA 95816",(916) 262-9002,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-meera-nunna%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsmf-yelp-doctors&cachebuster=1647084789&website_link_type=website&src_bizid=hDqQSTQrZcNgvNVWXYKDHA&s=07847c028a021f6079555275598c475c87f44f5d8462e7e8f7ff60d779eb28c9,,https://www.yelp.com/adredir?ad_business_id=hDqQSTQrZcNgvNVWXYKDHA&campaign_id=-SiK00sulU2jvHItf8CWEw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmeera-nunna-md-sacramento&request_id=0e88e59e9023f871&signature=67ffe135f42c867fb7da2eac9769c6fb795c0d9e98ee64e0f4e4144b4dd9a497&slot=2
"Nanette K Hyman, MD",,Sutter Medical Foundation ,"1625 Stockton Blvd. Suite 106 Sacramento, CA 95816",(916) 262-9002,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-nanette-k-hyman%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsmf-yelp-doctors&cachebuster=1647084799&website_link_type=website&src_bizid=OnfhORuQXtfWH75Is7o5Dw&s=53ac992f903b4bb442c6cb1ec709780d54f702ed6bb7e5ae4084db03438b5959,,https://www.yelp.com/adredir?ad_business_id=OnfhORuQXtfWH75Is7o5Dw&campaign_id=-SiK00sulU2jvHItf8CWEw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnanette-k-hyman-md-sacramento&request_id=36d6f8550345741d&signature=50ec573e058864203b00462500c501e692b5eb612094a3eb7b54d89cf6ac42a1&slot=1
"Nkechi Nzerem- Johnson, MD",,,"8220 Wymark Dr Ste 200 Elk Grove, CA 95757",(916) 667-0600,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.dignityhealth.org%2Fsacramento%2Fmedical-group%2Fmercy-medical-group&cachebuster=1647084812&website_link_type=website&src_bizid=CeME5aR4mzsA0Pw1jnKLuA&s=ae137d2bbc9beffbcc8f87a2f46205de4158c4b0bc4cd38ef29052f928e3f96c,,https://www.yelp.com/biz/nkechi-nzerem-johnson-md-elk-grove?osq=Pediatrician
Kaiser Permanente Stockton Medical Offices,,,"7373 West Lane Stockton, CA 95210",(209) 476-2000,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fkp.org%2Fkpweb%2Ffacilitydir%2Ffacility.do%3Fid%3D100318&cachebuster=1647084892&website_link_type=website&src_bizid=J6ldXwFfJDroIoaPlDxJcw&s=096ae82c7dde5417aaeca6782aac93a30d75cb14d9cbcffcc9cd55733553b0f7,,https://www.yelp.com/biz/kaiser-permanente-stockton-medical-offices-stockton-2?osq=Pediatrician
"Mohammad K Hamidi, MD",,Sutter Gould Medical Foundation ,"2505 West Hammer Lane Stockton, CA 95209",(209) 944-9799,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-mohammad-k-hamidi%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsgmf-yelp-doctors&cachebuster=1647084931&website_link_type=website&src_bizid=jmSVHVEyB_4INXcApaOWVQ&s=1db94fdf8f3ccaac26f23179b8f0582646b1d1c99dc5378298c920712c4e9dd3,,https://www.yelp.com/biz/mohammad-k-hamidi-md-stockton?osq=Pediatrician
"Mary E Grace, MD",,Sutter Medical Foundation ,"1625 Stockton Blvd. Suite 106 Sacramento, CA 95816",(916) 262-9002,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-mary-e-grace%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsmf-yelp-doctors&cachebuster=1647084943&website_link_type=website&src_bizid=5KIiaU092mlrCHzfzUGHgw&s=a2187a32ffff01870703ade59f58e349b936b3826764c2272d91877792414367,,https://www.yelp.com/adredir?ad_business_id=5KIiaU092mlrCHzfzUGHgw&campaign_id=-SiK00sulU2jvHItf8CWEw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmary-e-grace-md-sacramento&request_id=459389b2120cfcf6&signature=fe55e1ca0f32c62f55cd3581fb758712ce63229c447a0d45e4b0d9a3d928659d&slot=0
"Stockton Urgent Care Medical Clinic, Inc",,,"1148 W Hammer Ln Stockton, CA 95209",(209) 952-9696,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.stocktonurgentcare.com&cachebuster=1647084963&website_link_type=website&src_bizid=YQmex2IFR03eAyjG5HK-lQ&s=3087b72fb7a6bfb0722d5b80a22b2503e424bc4f4e6d059e5aeb2661de0ac2b4,,https://www.yelp.com/biz/stockton-urgent-care-medical-clinic-inc-stockton?osq=Pediatrician
"Bruce Lee, MD",,,"7373 West Ln Stockton, CA 95210",(209) 476-2000,N/a,,https://www.yelp.com/biz/bruce-lee-md-stockton?osq=Pediatrician
"Garrett H Sheng, MD",,Sutter Medical Foundation ,"1625 Stockton Blvd. Suite 106 Sacramento, CA 95816",(916) 262-9002,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-garrett-h-sheng%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsmf-yelp-doctors&cachebuster=1647084982&website_link_type=website&src_bizid=bLRl1_NISO7WO_bj6eGPHw&s=7e44e0e078a150e4874a4f859e8298cf008e1423db4a6771ce077315b034490f,,https://www.yelp.com/adredir?ad_business_id=bLRl1_NISO7WO_bj6eGPHw&campaign_id=-SiK00sulU2jvHItf8CWEw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgarrett-h-sheng-md-sacramento&request_id=846054fa04d5e671&signature=fdd090eae021c9b8fe7a8c796b5bc0af54ec47ca6dd3f8940e62dd074b730345&slot=0
Smile Maker Dentistry,,,"9015 Bruceville Rd Ste 130 Elk Grove, CA 95758",(916) 683-5732,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.smilemakerdentistryelkgrove.com&cachebuster=1647084987&website_link_type=website&src_bizid=Y-mf4N9icNI9fpEhb-JSgA&s=ad688f4c8ecc7b7768614c672c84b74090b2242ec97d17d5c4a5eeb9ace1b16b,,https://www.yelp.com/adredir?ad_business_id=Y-mf4N9icNI9fpEhb-JSgA&campaign_id=NoOeDH3jftR1xgHrGjIW3g&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsmile-maker-dentistry-elk-grove-2&request_id=4bfec160662c1824&signature=cc79fe3fd2d23a1543ff695d0c27f9becd647a649b4ce93b48eee4e9f773c237&slot=0
"Ronald G. Dong, MD",,,"10200 Trinity Pkwy Ste 201 Sacramento Ear, Nose & Throat Stockton, CA 95219",(209) 952-0483,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.sacent.com%2Fmd-ronald-dong.html&cachebuster=1647084999&website_link_type=website&src_bizid=_L_H0degE-BnVcPx1nrEUg&s=2db40e9a1bc23ecc85054f071d1e141df9d1cabac20d7ac6a108406a91b0c95f,,https://www.yelp.com/biz/ronald-g-dong-md-stockton-2?osq=Pediatrician
Oshetski Orthodontics,,,"9327 Laguna Springs Dr Ste 100 Elk Grove, CA 95758",(916) 619-3950,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.oshetski.com&cachebuster=1647085118&website_link_type=website&src_bizid=JSFxbeTgvEA02c0XsqQLyw&s=c064494ff206adcf8d0480f4027cbd811e59e6a53e63cb8bb55597f6d3380949,,https://www.yelp.com/adredir?ad_business_id=JSFxbeTgvEA02c0XsqQLyw&campaign_id=d9poRTsd3sjt1GtICReVvw&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Foshetski-orthodontics-elk-grove-4&request_id=f90b9fc526752bfc&signature=0e560fa6fcf96dbd78bfc2d096834e910f793db32b3eb0cfe9bb413872ea446d&slot=0
Rico Dental Center for Advanced Dentistry,,,"9390 Big Horn Blvd Ste 130 Center For Advanced Dentistry Elk Grove, CA 95758",(916) 684-8200,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.ricodental.com&cachebuster=1647085120&website_link_type=website&src_bizid=HfCKBIXXsNNDMH-hDdTH_w&s=f96805223559c6f83fae0d9aa010585941468453e443862d5fa85f0c291f313f,,https://www.yelp.com/adredir?ad_business_id=HfCKBIXXsNNDMH-hDdTH_w&campaign_id=vaZ3RBrN46HkbiJW-A_n6g&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frico-dental-center-for-advanced-dentistry-elk-grove-3&request_id=f90b9fc526752bfc&signature=915830204de2ba5b9bdeab16d955fc6ac67c77c40be3fc38acf5847c86b73a11&slot=1
